project_id,mp_name,state,constituency,work_category,implementing_agency,cost_estimate,sanctioned_amount,actual_expenditure,payment_count,start_date,expected_completion,actual_completion,status,has_tender_on_file,has_mp_recommendation,is_anomaly,anomaly_type,cost_deviation_ratio,expenditure_utilization,delay_days,district_cost_zscore
MPLADS-02634,SHOBHA KARANDLAJE,Karnataka,BANGALORE NORTH,"Railways, Roads, Pathways & Bridges",Gram Panchayat,790000,823000,154800,0,07-08-2024,18-02-2025,,In Progress,TRUE,TRUE,FALSE,,1.04,0.19,103,1.2
MPLADS-02635,SHOBHA KARANDLAJE,Karnataka,BANGALORE NORTH,"Railways, Roads, Pathways & Bridges",State Rural Dev Agency,676000,766000,0,0,25-06-2023,15-05-2024,,Not Started,TRUE,TRUE,FALSE,,1.13,0,382,0.75
MPLADS-02636,SHOBHA KARANDLAJE,Karnataka,BANGALORE NORTH,Other Public Facilities,Municipal Corporation,600000,578000,286400,1,30-04-2024,25-04-2025,,In Progress,TRUE,TRUE,FALSE,,0.96,0.5,37,-0.41
MPLADS-02637,SHOBHA KARANDLAJE,Karnataka,BANGALORE NORTH,Education,Municipal Corporation,839000,783000,180900,0,23-08-2023,17-06-2024,,Stalled,TRUE,TRUE,FALSE,,0.93,0.23,349,0.61
MPLADS-02638,SHOBHA KARANDLAJE,Karnataka,BANGALORE NORTH,Education,Cooperative Society,469000,1381000,1305600,2,15-01-2024,17-11-2024,02-12-2024,Completed,TRUE,TRUE,TRUE,cost_overrun,2.94,0.95,15,3.99
MPLADS-02639,SHOBHANABEN MAHENDRASINH BARAIYA,Gujarat,SABARKANTHA,Other Public Facilities,Gram Panchayat,230000,260000,219300,1,19-11-2023,24-07-2024,15-09-2024,Completed,TRUE,TRUE,FALSE,,1.13,0.84,53,-0.35
MPLADS-02640,SHOBHANABEN MAHENDRASINH BARAIYA,Gujarat,SABARKANTHA,"Railways, Roads, Pathways & Bridges",Municipal Corporation,347000,315000,0,0,06-01-2023,03-08-2023,,Not Started,TRUE,FALSE,TRUE,no_mp_recommendation,0.91,0,668,0.03
MPLADS-02641,SHOBHANABEN MAHENDRASINH BARAIYA,Gujarat,SABARKANTHA,Education,District PWD,343000,362000,0,0,23-10-2024,11-08-2025,,Not Started,TRUE,TRUE,FALSE,,1.06,0,0,1.6
MPLADS-02642,SHOBHANABEN MAHENDRASINH BARAIYA,Gujarat,SABARKANTHA,Others,Municipal Corporation,319000,321000,266700,3,22-12-2024,17-07-2025,08-09-2025,Completed,TRUE,TRUE,FALSE,,1.01,0.83,53,-0.07
MPLADS-02643,SHOBHANABEN MAHENDRASINH BARAIYA,Gujarat,SABARKANTHA,Other Public Facilities,State Rural Dev Agency,264000,252000,244000,2,25-01-2023,09-11-2023,07-12-2023,Completed,TRUE,TRUE,FALSE,,0.95,0.97,28,-0.49
MPLADS-02644,SHOBHANABEN MAHENDRASINH BARAIYA,Gujarat,SABARKANTHA,Other Public Facilities,Municipal Corporation,363000,408000,0,0,24-07-2023,18-01-2024,,Not Started,TRUE,TRUE,FALSE,,1.12,0,500,2.28
MPLADS-02645,SHOBHANABEN MAHENDRASINH BARAIYA,Gujarat,SABARKANTHA,Other Public Facilities,Cooperative Society,297000,308000,262200,3,20-04-2023,29-03-2024,20-04-2024,Completed,TRUE,TRUE,FALSE,,1.04,0.85,22,0.5
MPLADS-02646,SHOBHANABEN MAHENDRASINH BARAIYA,Gujarat,SABARKANTHA,"Railways, Roads, Pathways & Bridges",Cooperative Society,199000,179000,84000,2,30-08-2024,06-08-2025,,In Progress,TRUE,TRUE,FALSE,,0.9,0.47,0,-1.01
MPLADS-02647,SHREYAS. M. PATEL,Karnataka,HASSAN,"Railways, Roads, Pathways & Bridges",Municipal Corporation,535000,519000,51900,0,04-02-2024,04-11-2024,,In Progress,TRUE,TRUE,FALSE,,0.97,0.1,209,-1.24
MPLADS-02648,SHREYAS. M. PATEL,Karnataka,HASSAN,Other Public Facilities,Municipal Corporation,460000,431000,202300,1,13-09-2024,30-04-2025,,In Progress,TRUE,TRUE,FALSE,,0.94,0.47,32,-0.99
MPLADS-02649,SHREYAS. M. PATEL,Karnataka,HASSAN,Other Public Facilities,Gram Panchayat,685000,642000,316900,1,10-10-2023,05-06-2024,,In Progress,TRUE,TRUE,FALSE,,0.94,0.49,361,-0.16
MPLADS-02650,SHREYAS. M. PATEL,Karnataka,HASSAN,Education,Cooperative Society,643000,599000,574500,4,18-05-2023,22-11-2023,,Not Started,TRUE,TRUE,TRUE,ghost_project,0.93,0.96,557,-0.44
MPLADS-02651,SHREYAS. M. PATEL,Karnataka,HASSAN,Others,State Rural Dev Agency,472000,455000,0,0,28-02-2024,28-01-2025,,Not Started,TRUE,FALSE,TRUE,no_mp_recommendation,0.96,0,124,-1.22
MPLADS-02652,Shri  Dharambir Singh,Haryana,BHIWANI MAHENDRAGARH,"Railways, Roads, Pathways & Bridges",State Rural Dev Agency,472000,520000,163600,0,24-07-2023,31-03-2024,,In Progress,TRUE,TRUE,FALSE,,1.1,0.31,427,-0.21
MPLADS-02653,Shri  Dharambir Singh,Haryana,BHIWANI MAHENDRAGARH,Other Public Facilities,District PWD,357000,398000,347300,2,07-11-2024,18-06-2025,03-08-2025,Completed,TRUE,TRUE,FALSE,,1.11,0.87,46,-0.84
MPLADS-02654,Shri  Dharambir Singh,Haryana,BHIWANI MAHENDRAGARH,Education,Cooperative Society,575000,1043000,0,0,24-05-2023,24-10-2023,,Not Started,FALSE,TRUE,TRUE,no_tender_high_value,1.81,0,586,1.68
MPLADS-02655,Shri Abhishek Banerjee,West Bengal,DIAMOND HARBOUR,Education,Cooperative Society,445000,468000,118500,0,18-11-2023,05-05-2024,,Stalled,TRUE,TRUE,FALSE,,1.05,0.25,392,-1.4
MPLADS-02656,Shri Abhishek Banerjee,West Bengal,DIAMOND HARBOUR,Drinking Water Facility,Municipal Corporation,619000,667000,652900,4,08-08-2023,01-05-2024,26-04-2024,Not Started,TRUE,TRUE,TRUE,ghost_project,1.08,0.98,-5,-0.11
MPLADS-02657,Shri Abhishek Banerjee,West Bengal,DIAMOND HARBOUR,"Railways, Roads, Pathways & Bridges",Cooperative Society,511000,544000,420700,2,23-07-2023,20-07-2024,,In Progress,TRUE,TRUE,FALSE,,1.06,0.77,316,-0.53
MPLADS-02658,Shri Abhishek Banerjee,West Bengal,DIAMOND HARBOUR,Education,Gram Panchayat,829000,947000,882100,4,24-01-2023,07-09-2023,10-09-2023,Completed,TRUE,TRUE,FALSE,,1.14,0.93,3,1.84
MPLADS-02659,Shri Amar Singh,Punjab,FATEHGARH SAHIB(SC),Other Public Facilities,Municipal Corporation,202000,192000,0,0,19-02-2023,13-09-2023,,Not Started,TRUE,TRUE,FALSE,,0.95,0,627,-0.81
MPLADS-02660,Shri Amar Singh,Punjab,FATEHGARH SAHIB(SC),"Railways, Roads, Pathways & Bridges",Municipal Corporation,190000,172000,68100,1,17-01-2023,09-11-2023,,In Progress,TRUE,TRUE,FALSE,,0.91,0.4,570,-0.98
MPLADS-02661,Shri Amar Singh,Punjab,FATEHGARH SAHIB(SC),"Railways, Roads, Pathways & Bridges",Cooperative Society,226000,247000,124900,1,05-07-2024,07-05-2025,,In Progress,TRUE,TRUE,FALSE,,1.09,0.51,25,0.82
MPLADS-02662,Shri Amar Singh,Punjab,FATEHGARH SAHIB(SC),Others,State Rural Dev Agency,273000,284000,139400,1,19-03-2023,27-10-2023,,In Progress,TRUE,TRUE,FALSE,,1.04,0.49,583,-0.3
MPLADS-02663,Shri Amar Singh,Punjab,FATEHGARH SAHIB(SC),Other Public Facilities,Gram Panchayat,200000,214000,0,0,12-06-2023,07-10-2023,,Not Started,TRUE,TRUE,FALSE,,1.07,0,603,-0.33
MPLADS-02664,Shri Amar Singh,Punjab,FATEHGARH SAHIB(SC),"Railways, Roads, Pathways & Bridges",Cooperative Society,149000,154000,60400,1,16-09-2024,21-07-2025,,In Progress,TRUE,TRUE,FALSE,,1.03,0.39,0,-1.41
MPLADS-02665,Shri Amar Singh,Punjab,FATEHGARH SAHIB(SC),Other Public Facilities,Cooperative Society,239000,235000,0,0,17-03-2024,22-09-2024,,Not Started,TRUE,TRUE,FALSE,,0.98,0,252,0.12
MPLADS-02666,Shri Amar Singh,Punjab,FATEHGARH SAHIB(SC),Other Public Facilities,Municipal Corporation,165000,149000,74600,2,05-06-2023,13-02-2024,,In Progress,TRUE,TRUE,FALSE,,0.9,0.5,474,-1.75
MPLADS-02667,Shri Amit Shah,Gujarat,GANDHINAGAR,Others,Gram Panchayat,251000,249000,170000,2,09-04-2024,01-03-2025,,In Progress,TRUE,TRUE,FALSE,,0.99,0.68,92,-0.51
MPLADS-02668,Shri Amit Shah,Gujarat,GANDHINAGAR,Sanitation & Public Health,Gram Panchayat,347000,355000,133000,2,22-01-2023,21-09-2022,13-10-2023,Stalled,TRUE,TRUE,TRUE,delayed_stalled,1.02,0.37,387,1.27
MPLADS-02669,Shri Amit Shah,Gujarat,GANDHINAGAR,Others,Zila Parishad,368000,410000,323700,3,20-01-2023,15-07-2023,10-09-2023,Completed,TRUE,TRUE,FALSE,,1.11,0.79,57,0.47
MPLADS-02670,Shri Amit Shah,Gujarat,GANDHINAGAR,Education,Cooperative Society,317000,287000,190400,2,21-08-2024,29-12-2024,,In Progress,TRUE,TRUE,FALSE,,0.91,0.66,154,0.32
MPLADS-02671,Shri Amit Shah,Gujarat,GANDHINAGAR,Drinking Water Facility,Cooperative Society,355000,376000,0,0,25-07-2023,09-02-2024,,Not Started,TRUE,TRUE,FALSE,,1.06,0,478,1.3
MPLADS-02672,Shri Amit Shah,Gujarat,GANDHINAGAR,"Railways, Roads, Pathways & Bridges",Zila Parishad,369000,372000,335700,4,13-08-2024,20-03-2025,08-04-2025,Completed,TRUE,TRUE,FALSE,,1.01,0.9,19,0.47
MPLADS-02673,Shri Amit Shah,Gujarat,GANDHINAGAR,Other Public Facilities,Zila Parishad,316000,315000,281500,3,14-04-2023,20-07-2023,12-09-2023,Completed,TRUE,TRUE,FALSE,,1,0.89,54,0.63
MPLADS-02674,Shri Anil Firojiya,Madhya Pradesh,UJJAIN(SC),Education,Zila Parishad,289000,264000,230600,3,07-07-2024,06-11-2024,02-11-2024,Completed,TRUE,TRUE,FALSE,,0.91,0.87,-4,-0.99
MPLADS-02675,Shri Anil Firojiya,Madhya Pradesh,UJJAIN(SC),"Railways, Roads, Pathways & Bridges",Municipal Corporation,278000,251000,197300,2,04-11-2024,12-08-2025,10-09-2025,Completed,TRUE,TRUE,FALSE,,0.9,0.79,29,-1.22
MPLADS-02676,Shri Anil Firojiya,Madhya Pradesh,UJJAIN(SC),Other Public Facilities,Zila Parishad,387000,362000,146800,1,27-08-2023,06-04-2024,,Stalled,TRUE,TRUE,FALSE,,0.94,0.41,421,0.09
MPLADS-02677,Shri Anil Firojiya,Madhya Pradesh,UJJAIN(SC),"Railways, Roads, Pathways & Bridges",Cooperative Society,371000,384000,324300,3,26-03-2024,22-08-2024,26-08-2024,Completed,TRUE,FALSE,FALSE,,1.04,0.84,4,0.72
MPLADS-02678,Shri Anil Firojiya,Madhya Pradesh,UJJAIN(SC),Education,Zila Parishad,231000,231000,208300,4,02-08-2023,11-04-2024,13-04-2024,Completed,TRUE,FALSE,TRUE,no_mp_recommendation,1,0.9,2,-1.43
MPLADS-02679,Shri Arjun Ram Meghwal,Rajasthan,BIKANER(SC),"Railways, Roads, Pathways & Bridges",State Rural Dev Agency,579000,590000,275100,1,25-01-2024,20-09-2024,,In Progress,TRUE,TRUE,FALSE,,1.02,0.47,254,-0.34
MPLADS-02680,Shri Arjun Ram Meghwal,Rajasthan,BIKANER(SC),Education,District PWD,756000,784000,135800,0,15-08-2024,12-02-2025,,In Progress,TRUE,TRUE,FALSE,,1.04,0.17,109,1.59
MPLADS-02681,Shri Arjun Ram Meghwal,Rajasthan,BIKANER(SC),Other Public Facilities,Gram Panchayat,819000,879000,508400,2,15-05-2024,25-11-2024,,In Progress,TRUE,TRUE,FALSE,,1.07,0.58,188,1.96
MPLADS-02682,Shri Arjun Ram Meghwal,Rajasthan,BIKANER(SC),Other Public Facilities,Gram Panchayat,778000,764000,601800,3,15-07-2023,01-02-2024,24-03-2024,Completed,TRUE,TRUE,FALSE,,0.98,0.79,52,1.08
MPLADS-02683,Shri Arun Kumar Sagar,Uttar Pradesh,SHAHJAHANPUR(SC),Other Public Facilities,Gram Panchayat,256000,256000,234100,2,19-09-2023,26-07-2024,,Not Started,TRUE,FALSE,TRUE,ghost_project,1,0.91,310,-0.75
MPLADS-02684,Shri Arun Kumar Sagar,Uttar Pradesh,SHAHJAHANPUR(SC),Others,Municipal Corporation,280000,255000,215300,2,06-03-2024,29-01-2025,10-03-2025,Completed,TRUE,TRUE,FALSE,,0.91,0.84,40,-1.31
MPLADS-02685,Shri Arun Kumar Sagar,Uttar Pradesh,SHAHJAHANPUR(SC),Others,Cooperative Society,347000,395000,296800,2,08-03-2023,22-10-2023,08-11-2023,Completed,TRUE,TRUE,FALSE,,1.14,0.75,17,0.47
MPLADS-02686,Shri Arun Kumar Sagar,Uttar Pradesh,SHAHJAHANPUR(SC),Education,District PWD,240000,232000,227600,3,28-03-2023,23-08-2023,,Not Started,TRUE,TRUE,TRUE,ghost_project,0.97,0.98,648,-0.8
MPLADS-02687,Shri Arun Kumar Sagar,Uttar Pradesh,SHAHJAHANPUR(SC),Other Public Facilities,Zila Parishad,408000,465000,243100,1,09-10-2023,02-07-2024,,In Progress,TRUE,TRUE,FALSE,,1.14,0.52,334,0.45
MPLADS-02688,Shri Arun Kumar Sagar,Uttar Pradesh,SHAHJAHANPUR(SC),Others,Cooperative Society,361000,351000,138300,1,01-07-2023,20-04-2024,,In Progress,TRUE,TRUE,FALSE,,0.97,0.39,407,-0.09
MPLADS-02689,Shri Arun Kumar Sagar,Uttar Pradesh,SHAHJAHANPUR(SC),"Railways, Roads, Pathways & Bridges",Cooperative Society,364000,411000,0,0,26-04-2024,13-03-2025,,Not Started,TRUE,TRUE,FALSE,,1.13,0,80,0.38
MPLADS-02690,Shri Arun Kumar Sagar,Uttar Pradesh,SHAHJAHANPUR(SC),Education,Gram Panchayat,251000,255000,222800,2,07-11-2024,30-08-2025,07-09-2025,Completed,TRUE,FALSE,TRUE,no_mp_recommendation,1.02,0.87,8,-0.69
MPLADS-02691,Shri Arun Kumar Sagar,Uttar Pradesh,SHAHJAHANPUR(SC),"Railways, Roads, Pathways & Bridges",Cooperative Society,255000,269000,243400,4,26-06-2023,25-10-2023,11-12-2023,Completed,TRUE,TRUE,FALSE,,1.05,0.9,47,-0.75
MPLADS-02692,Shri B Y Raghavendra,Karnataka,SHIMOGA,Other Public Facilities,District PWD,712000,1059000,579400,1,05-07-2023,18-02-2024,31-03-2024,Completed,FALSE,TRUE,TRUE,no_tender_high_value,1.49,0.55,42,1.5
MPLADS-02693,Shri B Y Raghavendra,Karnataka,SHIMOGA,Other Public Facilities,Municipal Corporation,682000,668000,557100,4,24-05-2024,08-03-2025,19-04-2025,Completed,TRUE,TRUE,FALSE,,0.98,0.83,42,-0.05
MPLADS-02694,Shri B Y Raghavendra,Karnataka,SHIMOGA,Education,Gram Panchayat,711000,747000,586100,3,28-09-2024,20-05-2025,10-07-2025,Completed,TRUE,TRUE,TRUE,duplicate_work,1.05,0.78,51,0.4
MPLADS-02695,Shri B Y Raghavendra,Karnataka,SHIMOGA,Other Public Facilities,State Rural Dev Agency,623000,688000,331200,1,05-02-2023,06-09-2023,,In Progress,TRUE,TRUE,FALSE,,1.1,0.48,634,0.03
MPLADS-02696,Shri B Y Raghavendra,Karnataka,SHIMOGA,"Railways, Roads, Pathways & Bridges",District PWD,576000,538000,0,0,22-01-2024,27-10-2024,,Not Started,TRUE,TRUE,FALSE,,0.93,0,217,-1.09
MPLADS-02697,Shri B Y Raghavendra,Karnataka,SHIMOGA,"Railways, Roads, Pathways & Bridges",District PWD,619000,590000,502500,3,16-01-2023,26-12-2023,11-12-2023,Completed,TRUE,TRUE,FALSE,,0.95,0.85,-15,-0.67
MPLADS-02698,Shri Benny Behanan,Kerala,CHALAKUDY,Education,State Rural Dev Agency,643000,701000,307600,0,26-04-2023,01-01-2024,,Stalled,TRUE,TRUE,FALSE,,1.09,0.44,517,-0.65
MPLADS-02699,Shri Benny Behanan,Kerala,CHALAKUDY,Others,Municipal Corporation,621000,714000,586700,2,26-03-2024,13-03-2025,07-05-2025,Completed,TRUE,FALSE,TRUE,no_mp_recommendation,1.15,0.82,55,0.21
MPLADS-02700,Shri Benny Behanan,Kerala,CHALAKUDY,"Railways, Roads, Pathways & Bridges",Cooperative Society,603000,635000,475200,3,02-05-2024,11-08-2024,,In Progress,TRUE,TRUE,FALSE,,1.05,0.75,294,-0.71
MPLADS-02701,Shri Benny Behanan,Kerala,CHALAKUDY,Others,Gram Panchayat,661000,680000,539900,2,06-07-2024,09-02-2025,31-03-2025,Completed,TRUE,TRUE,FALSE,,1.03,0.79,50,-0.02
MPLADS-02702,Shri Benny Behanan,Kerala,CHALAKUDY,Education,Zila Parishad,938000,885000,705200,3,19-05-2024,10-09-2024,,In Progress,TRUE,TRUE,FALSE,,0.94,0.8,264,0.48
MPLADS-02703,Shri Benny Behanan,Kerala,CHALAKUDY,Others,District PWD,896000,921000,789900,1,11-06-2024,09-03-2025,03-04-2025,Completed,TRUE,TRUE,FALSE,,1.03,0.86,25,1.61
MPLADS-02704,Shri Benny Behanan,Kerala,CHALAKUDY,Education,Zila Parishad,925000,903000,496900,1,08-04-2023,21-03-2024,,In Progress,TRUE,TRUE,FALSE,,0.98,0.55,437,0.59
MPLADS-02705,Shri Benny Behanan,Kerala,CHALAKUDY,Education,Cooperative Society,780000,851000,733000,2,20-08-2023,03-04-2024,23-05-2024,Completed,TRUE,TRUE,FALSE,,1.09,0.86,50,0.27
MPLADS-02706,Shri Benny Behanan,Kerala,CHALAKUDY,Other Public Facilities,Municipal Corporation,800000,755000,473600,1,18-04-2024,26-03-2025,,In Progress,TRUE,TRUE,FALSE,,0.94,0.63,67,-0.13
MPLADS-02707,Shri Benny Behanan,Kerala,CHALAKUDY,"Railways, Roads, Pathways & Bridges",Cooperative Society,868000,804000,672600,3,15-05-2023,13-10-2023,02-11-2023,Completed,TRUE,TRUE,FALSE,,0.93,0.84,20,0.37
MPLADS-02708,Shri Bhartruhari Mahtab,Odisha,CUTTACK,Drinking Water Facility,Zila Parishad,266000,285000,124200,1,05-02-2023,19-11-2023,,In Progress,TRUE,TRUE,FALSE,,1.07,0.44,560,0.58
MPLADS-02709,Shri Bhartruhari Mahtab,Odisha,CUTTACK,"Railways, Roads, Pathways & Bridges",Zila Parishad,320000,344000,284200,1,06-07-2023,08-12-2023,13-12-2023,Completed,TRUE,TRUE,FALSE,,1.08,0.83,5,0.55
MPLADS-02710,Shri Bhartruhari Mahtab,Odisha,CUTTACK,"Railways, Roads, Pathways & Bridges",Municipal Corporation,268000,280000,236600,1,15-06-2023,05-03-2024,11-04-2024,Completed,FALSE,TRUE,FALSE,,1.04,0.84,37,0.05
MPLADS-02711,Shri Bhartruhari Mahtab,Odisha,CUTTACK,"Railways, Roads, Pathways & Bridges",Gram Panchayat,224000,210000,118600,2,12-07-2023,30-10-2023,,In Progress,TRUE,TRUE,FALSE,,0.94,0.56,580,-0.5
MPLADS-02712,Shri Bhartruhari Mahtab,Odisha,CUTTACK,Other Public Facilities,Cooperative Society,274000,297000,140300,2,08-08-2023,19-01-2024,,In Progress,TRUE,TRUE,FALSE,,1.08,0.47,499,0.96
MPLADS-02713,Shri Bhartruhari Mahtab,Odisha,CUTTACK,"Railways, Roads, Pathways & Bridges",Zila Parishad,200000,194000,87600,2,14-10-2023,06-10-2024,,In Progress,TRUE,TRUE,FALSE,,0.97,0.45,238,-0.63
MPLADS-02714,Shri Bhartruhari Mahtab,Odisha,CUTTACK,Other Public Facilities,Gram Panchayat,320000,313000,301900,2,19-09-2023,18-03-2024,05-05-2024,Completed,TRUE,TRUE,FALSE,,0.98,0.96,48,1.3
MPLADS-02715,Shri Bhartruhari Mahtab,Odisha,CUTTACK,Others,Municipal Corporation,248000,281000,107100,3,10-11-2024,06-04-2024,17-06-2025,Stalled,TRUE,TRUE,TRUE,delayed_stalled,1.13,0.38,437,-0.1
MPLADS-02716,Shri Bhartruhari Mahtab,Odisha,CUTTACK,Others,State Rural Dev Agency,279000,269000,0,0,06-03-2023,09-02-2024,,Not Started,TRUE,FALSE,TRUE,duplicate_work,0.96,0,478,-0.22
MPLADS-02717,Shri Bhartruhari Mahtab,Odisha,CUTTACK,Education,District PWD,181000,204000,170200,3,10-05-2023,25-10-2023,25-10-2023,Completed,TRUE,TRUE,FALSE,,1.13,0.83,0,-0.62
MPLADS-02718,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Drinking Water Facility,Gram Panchayat,469000,426000,170700,0,17-07-2024,12-05-2025,,In Progress,TRUE,TRUE,FALSE,,0.91,0.4,20,-0.76
MPLADS-02719,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Other Public Facilities,State Rural Dev Agency,363000,368000,122200,1,22-03-2024,15-10-2024,,In Progress,TRUE,TRUE,FALSE,,1.01,0.33,229,-0.57
MPLADS-02720,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Drinking Water Facility,Zila Parishad,494000,454000,358700,3,06-07-2023,25-11-2023,19-12-2023,Completed,TRUE,TRUE,FALSE,,0.92,0.79,24,-0.37
MPLADS-02721,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,"Railways, Roads, Pathways & Bridges",Cooperative Society,330000,322000,0,0,26-05-2023,12-02-2024,,Not Started,TRUE,FALSE,FALSE,,0.98,0,475,-0.97
MPLADS-02722,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,"Railways, Roads, Pathways & Bridges",State Rural Dev Agency,537000,529000,348600,2,29-12-2023,10-10-2024,,In Progress,TRUE,TRUE,FALSE,,0.99,0.66,234,1.21
MPLADS-02723,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,"Railways, Roads, Pathways & Bridges",Cooperative Society,510000,563000,502800,2,21-06-2024,05-01-2025,01-02-2025,Completed,TRUE,TRUE,FALSE,,1.1,0.89,27,1.56
MPLADS-02724,Shri Chandra Prakash Choudhary,Jharkhand,GIRIDIH,Other Public Facilities,Cooperative Society,336000,304000,241700,2,27-06-2024,07-12-2024,03-12-2024,Completed,TRUE,TRUE,FALSE,,0.9,0.8,-4,-0.77
MPLADS-02725,Shri Deepak (Dev) Adhikari,West Bengal,GHATAL,Sanitation & Public Health,Cooperative Society,528000,549000,218800,0,11-10-2024,12-04-2024,,Stalled,TRUE,TRUE,TRUE,delayed_stalled,1.04,0.4,415,-1.02
MPLADS-02726,Shri Deepak (Dev) Adhikari,West Bengal,GHATAL,Sanitation & Public Health,Zila Parishad,850000,882000,446500,1,05-06-2023,22-04-2024,,In Progress,TRUE,TRUE,FALSE,,1.04,0.51,405,1.62
MPLADS-02727,Shri Deepak (Dev) Adhikari,West Bengal,GHATAL,"Railways, Roads, Pathways & Bridges",Gram Panchayat,598000,628000,475500,2,13-10-2023,18-06-2024,18-07-2024,Completed,TRUE,TRUE,FALSE,,1.05,0.76,30,-0.21
MPLADS-02728,Shri Deepak (Dev) Adhikari,West Bengal,GHATAL,Education,Zila Parishad,699000,652000,245000,0,18-06-2024,24-11-2024,,Stalled,TRUE,TRUE,FALSE,,0.93,0.38,189,-0.16
MPLADS-02729,Shri Deepak (Dev) Adhikari,West Bengal,GHATAL,Education,Municipal Corporation,830000,911000,718400,2,04-11-2023,25-04-2024,17-06-2024,Completed,TRUE,TRUE,FALSE,,1.1,0.79,53,1.6
MPLADS-02730,Shri Deepak (Dev) Adhikari,West Bengal,GHATAL,"Railways, Roads, Pathways & Bridges",District PWD,865000,967000,410300,1,02-08-2023,07-03-2024,,Stalled,TRUE,TRUE,FALSE,,1.12,0.42,451,1.06
MPLADS-02731,Shri Deepak (Dev) Adhikari,West Bengal,GHATAL,"Railways, Roads, Pathways & Bridges",Zila Parishad,637000,718000,653300,1,25-02-2024,27-05-2024,08-07-2024,Completed,TRUE,TRUE,FALSE,,1.13,0.91,42,0.13
MPLADS-02732,Shri Deepak (Dev) Adhikari,West Bengal,GHATAL,Drinking Water Facility,Zila Parishad,710000,761000,0,0,05-02-2024,21-05-2024,,Not Started,TRUE,TRUE,FALSE,,1.07,0,376,0.21
MPLADS-02733,Shri Deepak (Dev) Adhikari,West Bengal,GHATAL,Other Public Facilities,Municipal Corporation,462000,431000,0,0,12-09-2023,10-06-2024,,Not Started,TRUE,TRUE,FALSE,,0.93,0,356,-0.9
MPLADS-02734,Shri Deepak (Dev) Adhikari,West Bengal,GHATAL,"Railways, Roads, Pathways & Bridges",Cooperative Society,666000,751000,0,0,24-05-2023,26-08-2023,,Not Started,TRUE,TRUE,FALSE,,1.13,0,645,0.25
MPLADS-02735,Shri Deepak (Dev) Adhikari,West Bengal,GHATAL,"Railways, Roads, Pathways & Bridges",Municipal Corporation,436000,409000,364600,2,05-06-2023,28-12-2023,10-02-2024,Completed,TRUE,TRUE,FALSE,,0.94,0.89,44,-1.04
MPLADS-02736,Shri Deepak (Dev) Adhikari,West Bengal,GHATAL,"Railways, Roads, Pathways & Bridges",Cooperative Society,657000,722000,279200,1,12-01-2023,26-11-2023,,In Progress,TRUE,TRUE,FALSE,,1.1,0.39,553,0.14
MPLADS-02737,Shri Gurjeet Singh Aujla,Punjab,AMRITSAR,Education,District PWD,234000,252000,123700,1,04-09-2024,20-01-2025,,In Progress,TRUE,TRUE,FALSE,,1.08,0.49,132,0.46
MPLADS-02738,Shri Gurjeet Singh Aujla,Punjab,AMRITSAR,"Railways, Roads, Pathways & Bridges",Cooperative Society,254000,234000,123600,1,08-07-2024,13-11-2024,,In Progress,TRUE,TRUE,FALSE,,0.92,0.53,200,0.51
MPLADS-02739,Shri Gurjeet Singh Aujla,Punjab,AMRITSAR,Other Public Facilities,Municipal Corporation,240000,240000,0,0,16-12-2023,13-10-2024,,Not Started,TRUE,TRUE,FALSE,,1,0,231,0.23
MPLADS-02740,Shri Gurjeet Singh Aujla,Punjab,AMRITSAR,"Railways, Roads, Pathways & Bridges",Cooperative Society,242000,274000,87000,1,26-04-2023,29-01-2024,,In Progress,TRUE,TRUE,FALSE,,1.13,0.32,489,1.46
MPLADS-02741,Shri Gurjeet Singh Aujla,Punjab,AMRITSAR,Other Public Facilities,State Rural Dev Agency,242000,278000,0,0,09-12-2024,18-03-2025,,Not Started,TRUE,TRUE,FALSE,,1.15,0,75,1.06
MPLADS-02742,Shri Hanuman Beniwal,Rajasthan,NAGAUR,Drinking Water Facility,Municipal Corporation,502000,560000,495800,3,16-04-2023,23-12-2023,16-02-2024,Completed,TRUE,TRUE,FALSE,,1.12,0.89,55,0.11
MPLADS-02743,Shri Hanuman Beniwal,Rajasthan,NAGAUR,"Railways, Roads, Pathways & Bridges",Gram Panchayat,484000,555000,0,0,05-09-2023,20-06-2024,,Not Started,TRUE,TRUE,FALSE,,1.15,0,346,-0.44
MPLADS-02744,Shri Hanuman Beniwal,Rajasthan,NAGAUR,Other Public Facilities,Cooperative Society,584000,570000,480100,2,07-03-2024,17-07-2024,02-09-2024,Completed,TRUE,TRUE,FALSE,,0.98,0.84,47,-0.41
MPLADS-02745,Shri Hanuman Beniwal,Rajasthan,NAGAUR,"Railways, Roads, Pathways & Bridges",Cooperative Society,623000,563000,105400,0,10-10-2023,30-03-2024,,Stalled,TRUE,TRUE,FALSE,,0.9,0.19,428,-0.42
